[NodeName : SFIX;Database : GUJARAT;File Name : C:\Users\Administrator\Desktop\Z500.csv;Date : 01/06/2023;Time : 12:00:17];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#AI469;DI715;AR1440;AA2;DA742;TX3;D16164#;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;ESIG COMMENT REQUIRED;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
DI;Z500_DB181X0000_4;;A 32.4 oZ500-MCC1302-Unloading >> M319 in progress;S7A;;Z500:DB181.DBX0.4;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;A 32.4 oZ500-MCC1302-Unloading >> M319 in progress;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;Z500_DB181X0000_3;;A 32.3 oZ500-MCC1302-Glass clearing lamp for M319;S7A;;Z500:DB181.DBX0.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;A 32.3 oZ500-MCC1302-Glass clearing lamp for M319;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;Z500_DB181X0000_2;;A 32.2 oZ500-MCC1302-Ready for Cap of length > 1830 mm;S7A;;Z500:DB181.DBX0.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;A 32.2 oZ500-MCC1302-Ready for Cap of length > 1830 mm;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;Z500_DB181X0000_1;;A 32.1 oZ500-MCC1302- Ready for Cap of lengh <->1830 mm;S7A;;Z500:DB181.DBX0.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;A 32.1 oZ500-MCC1302- Ready for Cap of lengh <->1830 mm;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;Z500_DB181X0000_0;;A 32.0 oZ500-MCC1302-Lateral line enabled;S7A;;Z500:DB181.DBX0.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;A 32.0 oZ500-MCC1302-Lateral line enabled;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M509_DB181X0026_1;;LES1_M509. Left Pusher enabled;S7A;;Z500:DB181.DBX26.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M509. Left Pusher enabled;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M509_DB181X0026_0;;LES1_M509. Right Pusher enabled;S7A;;Z500:DB181.DBX26.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M509. Right Pusher enabled;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0024_3;;LES1_M508.Platform.End Rack 180° [Side B];S7A;;Z500:DB181.DBX24.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform.End Rack 180° [Side B];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0024_2;;LES1_M508.Platform.End Rack 0° [Side A];S7A;;Z500:DB181.DBX24.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform.End Rack 0° [Side A];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0024_1;;LES1_M508.Platform.End Pack 180° [Side B];S7A;;Z500:DB181.DBX24.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform.End Pack 180° [Side B];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0024_0;;LES1_M508.Platform.End Pack 0° [Side A];S7A;;Z500:DB181.DBX24.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform.End Pack 0° [Side A];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0023_1;;LES1_M508.Platform 180° Position [Side B];S7A;;Z500:DB181.DBX23.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform 180° Position [Side B];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0023_0;;LES1_M508.Platform 0° Position [Side A];S7A;;Z500:DB181.DBX23.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Platform 0° Position [Side A];NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0022_4;;LES1_M508.Centering device open;S7A;;Z500:DB181.DBX22.4;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Centering device open;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0022_3;;LES1_M508.Stop backward carriage 2;S7A;;Z500:DB181.DBX22.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Stop backward carriage 2;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0022_2;;LES1_M508.Stop forward carriage 2;S7A;;Z500:DB181.DBX22.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Stop forward carriage 2;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0022_1;;LES1_M508.Stop backward carriage 1;S7A;;Z500:DB181.DBX22.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Stop backward carriage 1;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M508_DB181X0022_0;;LES1_M508.Stop forward carriage 1;S7A;;Z500:DB181.DBX22.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M508.Stop forward carriage 1;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB185X0019_3;;LES1_M507:Reset error request (by Fix or OP);S7A;;Z500:DB185.DBX19.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;LES1_M507:Reset error request (by Fix or OP);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0019_3;;LES1_M507.Enabled cups groupe 'D/G';S7A;;Z500:DB181.DBX19.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'D/G';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0019_2;;LES1_M507.Enabled cups groupe 'C/G';S7A;;Z500:DB181.DBX19.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'C/G';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0019_1;;LES1_M507.Enabled cups groupe 'B/G';S7A;;Z500:DB181.DBX19.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'B/G';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0019_0;;LES1_M507.Enabled cups groupe 'A/G';S7A;;Z500:DB181.DBX19.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'A/G';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_7;;LES1_M507.Enabled cups groupe 'D/F';S7A;;Z500:DB181.DBX18.7;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'D/F';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_6;;LES1_M507.Enabled cups groupe 'C/F';S7A;;Z500:DB181.DBX18.6;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'C/F';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_5;;LES1_M507.Enabled cups groupe 'B/F';S7A;;Z500:DB181.DBX18.5;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'B/F';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_3;;LES1_M507.Enabled cups groupe 'D/E';S7A;;Z500:DB181.DBX18.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'D/E';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_2;;LES1_M507.Enabled cups groupe 'C/E';S7A;;Z500:DB181.DBX18.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'C/E';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_1;;LES1_M507.Enabled cups groupe 'B/E';S7A;;Z500:DB181.DBX18.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'B/E';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0018_0;;LES1_M507.Enabled cups groupe 'A/E';S7A;;Z500:DB181.DBX18.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Enabled cups groupe 'A/E';NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0017_0;;LES1_M507.Indexing to index (SQ5 E10.1);S7A;;Z500:DB181.DBX17.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Indexing to index (SQ5 E10.1);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_7;;LES1_M507.Indexing do deposit (SQ4 E10.0);S7A;;Z500:DB181.DBX16.7;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Indexing do deposit (SQ4 E10.0);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_6;;LES1_M507.Vacuum presence (SP3 E9.3);S7A;;Z500:DB181.DBX16.6;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Vacuum presence (SP3 E9.3);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_5;;LES1_M507.Preindexing (B2 E9.0);S7A;;Z500:DB181.DBX16.5;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Preindexing (B2 E9.0);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_4;;LES1_M507.Change inclination forward (SQ3 E9.3);S7A;;Z500:DB181.DBX16.4;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Change inclination forward (SQ3 E9.3);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_3;;LES1_M507.Change inclination to middle (SQ2 E9.2);S7A;;Z500:DB181.DBX16.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Change inclination to middle (SQ2 E9.2);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_2;;LES1_M507.Change inclination backward (SQ1 E9.7);S7A;;Z500:DB181.DBX16.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Change inclination backward (SQ1 E9.7);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_1;;LES1_M507.Compressed air pressure (SP1 E9.4);S7A;;Z500:DB181.DBX16.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Compressed air pressure (SP1 E9.4);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M507_DB181X0016_0;;LES1_M507.Indexing (B1 E8.7);S7A;;Z500:DB181.DBX16.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;NO;ALL;;;;;;;;;;;;;;;;LES1_M507.Indexing (B1 E8.7);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0018_3;;M506_M7 p.b.:move Right Photocell to the right;S7A;;Z500:DB189.DBX18.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M7 p.b.:move Right Photocell to the right;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0018_2;;M506_M7 p.b.:move Right Photocell to the left;S7A;;Z500:DB189.DBX18.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M7 p.b.:move Right Photocell to the left;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0018_1;;M506_M6 p.b.:move Left Photocell to the right;S7A;;Z500:DB189.DBX18.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M6 p.b.:move Left Photocell to the right;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0018_0;;M506_M6 p.b.:move Left Photocell to the left;S7A;;Z500:DB189.DBX18.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M6 p.b.:move Left Photocell to the left;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_5;;M506_M3-4 p.b.:rollers rotation right (MLD);S7A;;Z500:DB189.DBX15.5;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M3-4 p.b.:rollers rotation right (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_4;;M506_M3-4 p.b.:rollers rotation left (MLD);S7A;;Z500:DB189.DBX15.4;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M3-4 p.b.:rollers rotation left (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_3;;M506_M4 p.b.:rollers rotation right (MLD);S7A;;Z500:DB189.DBX15.3;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M4 p.b.:rollers rotation right (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_2;;M506_M4 p.b.:rollers rotation left (MLD);S7A;;Z500:DB189.DBX15.2;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M4 p.b.:rollers rotation left (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_1;;M506_M3 p.b.:rollers rotation right (MLD);S7A;;Z500:DB189.DBX15.1;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M3 p.b.:rollers rotation right (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0015_0;;M506_M3 p.b.:rollers rotation left (MLD);S7A;;Z500:DB189.DBX15.0;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M3 p.b.:rollers rotation left (MLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0014_7;;M506 p.b.:descent wheels chassis;S7A;;Z500:DB189.DBX14.7;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506 p.b.:descent wheels chassis;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0014_6;;M506 p.b.:raise wheels chassis;S7A;;Z500:DB189.DBX14.6;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506 p.b.:raise wheels chassis;NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
DI;M506_DB189X0014_5;;M506_M1-2 p.b.:wheels zone 1-2 rotation backward (LLD);S7A;;Z500:DB189.DBX14.5;AUTO;ON;1;NO;OPEN;CLOSE;DISABLE;NONE;HIGH;CLOSE;DISABLE;NONE;NONE;NONE;YES;ALL;;;;;;;;;;;;;;;;M506_M1-2 p.b.:wheels zone 1-2 rotation backward (LLD);NONE;YES;NO;REJECT;NO;1.000;300.000;0;NO;NO;0;;NO;5.000,00;0;Milliseconds;DISABLE;0;Absolute;0;;;;;;;;;;;;;
